IRIS;REG;DEP;TYP_IRIS;P18_LOG;P18_RP;P18_RSECOCC
112060101;76;11;H;1648;1152;127
112060102;76;11;H;963;872;29
112060103;76;11;H;1871;1635;102
112060104;76;11;H;1378;1145;129
112070000;76;11;Z;158;113;15
112080000;76;11;Z;51;39;9
112090000;76;11;Z;141;115;17
112100000;76;11;Z;606;497;43
112110000;76;11;Z;270;238;8
112120000;76;11;Z;340;251;77
112130000;76;11;Z;83;28;52
112140000;76;11;Z;221;184;14
112150000;76;11;Z;422;377;20
112160000;76;11;Z;230;172;41
112170000;76;11;Z;672;588;43
112180000;76;11;Z;41;32;9
112190000;76;11;Z;81;11;68
112200000;76;11;Z;421;338;27
112210000;76;11;Z;248;131;97
112220000;76;11;Z;205;91;73
112230000;76;11;Z;18;11;7
112240000;76;11;Z;51;19;27
112250000;76;11;Z;445;367;29
112260000;76;11;Z;46;33;11
112270000;76;11;Z;32;17;15
112280000;76;11;Z;106;71;24
112290000;76;11;Z;57;16;39
112300000;76;11;Z;45;14;30
112310000;76;11;Z;55;40;5
112320000;76;11;Z;60;23;30
112330000;76;11;Z;440;344;62
112340000;76;11;Z;109;81;16
112350000;76;11;Z;73;38;33
112360000;76;11;Z;135;102;26
112380000;76;11;Z;64;53;7
112390000;76;11;Z;45;33;6
112400000;76;11;Z;363;276;58
112410000;76;11;Z;247;149;78
112420000;76;11;Z;136;85;25
112430000;76;11;Z;261;228;19
112440000;76;11;Z;188;48;129
112450000;76;11;Z;62;22;36
112460000;76;11;Z;29;20;4
112470000;76;11;Z;28;17;7
112480000;76;11;Z;47;35;11
112490000;76;11;Z;59;37;13
112500000;76;11;Z;48;20;25
112510000;76;11;Z;532;370;128
112520000;76;11;Z;174;133;18
112530000;76;11;Z;515;392;84
112540000;76;11;Z;1111;805;97
112550000;76;11;Z;668;580;47
112560000;76;11;Z;383;267;103
112570000;76;11;Z;133;104;15
112580000;76;11;Z;979;831;54
112590000;76;11;Z;531;455;34
112600000;76;11;Z;100;57;24
112610000;76;11;Z;429;321;49
112620101;76;11;H;2192;1621;72
112620102;76;11;H;2100;1384;263
112620103;76;11;H;1589;1343;83
112620104;76;11;H;1181;1021;62
112620201;76;11;H;1210;1054;27
112620202;76;11;H;1244;1055;50
112620203;76;11;H;700;646;17
112620206;76;11;H;2919;2717;55
112620207;76;11;A;380;336;17
112620301;76;11;H;2105;1601;129
112620302;76;11;H;1382;1193;41
112620303;76;11;H;1045;929;22
112620304;76;11;H;1426;1341;23
112620305;76;11;H;1203;974;44
112620401;76;11;H;1161;980;42
112620402;76;11;H;1043;967;21
112620403;76;11;H;1166;1022;44
112620501;76;11;H;990;942;19
112620502;76;11;H;653;647;0
112620503;76;11;H;685;629;14
112620504;76;11;H;1227;1084;35
112620505;76;11;H;2576;2273;50
112620602;76;11;H;1714;1429;187
112620603;76;11;H;5740;937;4785
112630000;76;11;Z;232;124;101
112640000;76;11;Z;643;552;32
112650000;76;11;Z;91;18;66
112660101;76;11;H;3512;1828;1446
112660103;76;11;H;4137;1105;2975
112670000;76;11;Z;710;551;71
112680000;76;11;Z;62;40;7
112690000;76;11;Z;1425;1125;236
112700000;76;11;Z;183;77;98
112710000;76;11;Z;44;20;23
112720000;76;11;Z;1068;1000;36
112730000;76;11;Z;483;290;136
112740000;76;11;Z;208;165;25
